Title,Link,Upload Date,View Count
귀티나는 우아한 중년스타일 패션 #shorts #중년패션코디 #패션 #룩북,https://www.youtube.com/shorts/6JHT66kReXc,3개월 전,조회수 4.1만회
멋진여성  어려보이는 선호1위  컬 헤어스타일과 쉬운 손질법 #eleganthairstyles #헤어스타일추천,https://www.youtube.com/shorts/NDM1DYa8U_s,9년 전,조회수 2만회
빛나는 중년 고급스럽게 옷 잘입는 패션스타일 롱스커트코디 #룩북 #옷잘입는법 #중년패션코디 #일상룩,https://www.youtube.com/shorts/acbwL6RDgB4,1년 전,조회수 1.6천회
"여름 헤어스타일 추천! 헤어스타일 변화가 망설여질 땐,패션가발 로 도전가능♡ #20대 헤어스타일 #중장년 헤어스타일",https://www.youtube.com/shorts/tfHsY3ZrONk,2개월 전,조회수 1.9천회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/aIffNmZHPP0,1년 전,조회수 13회
무신사 역대급 시즌오프 시작!! 최대 80%라 금방 품절될 것 같은데요?,https://www.youtube.com/watch?v=BbHs72wxkQ8&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,5개월 전,조회수 3.5만회
[LFSTAGE] 신학기 개강맞이 추천 스타일 | 신학기패션스타일 | 개강룩 #질바이질스튜어트,https://www.youtube.com/watch?v=Isjsvp4HFwc&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,3시간 전,조회수 51회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/RZhK8pkX4Lc,2년 전,조회수 1.7천회
내게 잘 맞는 헤어스타일 모음 #3 - #패션 #스타일링 #코디 #이미지 #뷰티 #스타일 #헤어스타일링 #헤어스타일 #매력 #코디,https://www.youtube.com/shorts/QqIPorl-4PM,7일 전,조회수 323회
#40대 #패션 #추천 #동안관리  _오늘의 라성스타일 ❣️원피스로 멋내기,https://www.youtube.com/shorts/9uMwRyR64Ls,3년 전,조회수 485회
여성들이 선호하는 예쁜 중년 패션 스타일을 만나보세요,https://www.youtube.com/shorts/4dURC1CMAks,1년 전,조회수 517회
#shorts #style #lookbook #fashion #추천 #diy,https://www.youtube.com/shorts/YC4eWjARLdw,1년 전,조회수 458회
블랙화이트 스트릿 코디 #shorts #패션 #패션스타일 #패션유튜버 #코디추천 #남자코디추천 #스트릿패션,https://www.youtube.com/shorts/S6ByuBslKiI,1년 전,조회수 305회
여름 샌들 추천✨️뻔~한 신발 말고! 유니크 하면서 편하기까지!! 나의 문신템 여름신발 추천합니당!❣️(Eng),https://www.youtube.com/watch?v=2afRA9m2dSA&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 6.8만회
요즘 가장 핫한 ‘반스’ 딱 4가지 추천,https://www.youtube.com/watch?v=8uQE6e0KAqE&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 57만회
요즘 인싸들은 청바지 위에 뭐입나?,https://www.youtube.com/shorts/gS4xT9u8r1c,2개월 전,조회수 3.9만회
오늘도 가차없는 구독자 장바구니 ⭕️❌️ [랜선특집],https://www.youtube.com/watch?v=7Wj7T0VEABU&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,6일 전,조회수 16만회
꾸안꾸 여행룩 패션 스타일 공항패션 주말여행 옷 잘 입는법 2,https://www.youtube.com/watch?v=8bAcF-1Is6g&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,3일 전,조회수 1.9만회
ENG) 니트추천!!! 스타일 짱 다양한 해외쇼핑몰 패션 하울 🏹 / 이거 진짜임.. 실패템 거르는 법 / 쇼핑 할인 꿀팁 / 300$ KOREAN ZAFUL HAUL,https://www.youtube.com/watch?v=vixZYXpJfnI&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 5.2천회
한국인 여자 20대 코디 추천 korean style summer oufit ideas #shorts,https://www.youtube.com/shorts/b5V6g8IAQCU,1년 전,조회수 6.2만회
왜 나는 조던이 안어울릴까? 조던 잘 신는 방법,https://www.youtube.com/watch?v=JkQYMrdrFvw&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 62만회
“옷 스타일에 맞는 남자 향수 추천” 조향사가 골라준 가성비~고렴이 입문향수  【쇼핑디렉터】,https://www.youtube.com/watch?v=jEUgy_56HOI&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 14만회
패션의 완성은 모다? 바지핏 가이드 + 체형별 추천 【코디 디렉터】,https://www.youtube.com/watch?v=c80FIQIkhZY&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,3년 전,조회수 30만회
[사전예약 30%할인판매] 알타이기어 플루토 신상품 선공개 #등산화 #shoes #알타이기어,https://www.youtube.com/shorts/PN6j63hD0xk,1일 전,조회수 1.8천회
이영애 패션으로 보는 우아한 중년의 시간여행 #중년코디  #스타일 #패션 #이영애 #룩북 #ootd  #lookbook #style #shorts,https://www.youtube.com/shorts/Bl72zDsAPio,3일 전,조회수 4천회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/VQ31NJuZ25o,2개월 전,조회수 197회
멋진여성 밝게 살짝 어려보이는 모든 길이 헤어스타일 추천#eleganthairstyles #헤어스타일추천,https://www.youtube.com/shorts/uHbNE6iJKLs,7일 전,조회수 3만회
이영애 패션으로 보는 우아하고 세련된 중년 패션 스타일 #중년코디 #이영애 #룩북 #우아한 #shorts,https://www.youtube.com/shorts/xmvrhaN51qQ,3일 전,조회수 1천회
세정님과 만났다 ㄷ ㄷ 국민 신발 '크록스 신는이유' / 좋아하는 남자패션,https://www.youtube.com/watch?v=9r1GFIw5_Ng&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,7개월 전,조회수 25만회
💗클릭Bee가 추천하는 4060 스타일💗 👍7월21일 수요일 오후 1시30분라이브👍 #동대문도매 #4060여성의류 #중년여성의류 #중년코디추천 #엄마옷 #임영웅  #여성원피스,https://www.youtube.com/shorts/xBjTxxE4jyI,6개월 전,조회수 391회
"겨울 옷은 이것부터 채우세요 젊어도, 나이가 들어도 누구나 이것은 필요합니다. 아이템부터 코디 팁까지 1타로 콕콕 집어 드려요!",https://www.youtube.com/watch?v=AyBgWK11WaM&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2일 전,조회수 5.2만회
"💎고급스럽다는 골드, 내가 하면 왜 촌스러울까? [실버 액세서리 / 진주 / 목걸이 / 팔찌 / 이어링] 제대로 고르는 법✅",https://www.youtube.com/watch?v=Np3YYKm_AWk&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 9.6만회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/bUhSScvT1s4,2년 전,조회수 606회
나만 알고싶은 예쁜 쇼핑몰 4가지,https://www.youtube.com/shorts/b7iYWJSqL6s,2개월 전,조회수 661회
남자들이 좋아하는 여자 패션 여자 머리스타일 액괴시리즈 시리즈액괴 짝사랑 꿀팁 대규모,https://www.youtube.com/watch?v=Gv8Sd_2AKgo&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 20만회
여름 원피스 코디 스타일 추천 #패션 #코디 #데이트룩 #하객룩,https://www.youtube.com/shorts/IqsNzjOYWTk,4년 전,조회수 252회
옷 잘입는 중년여성 스타일/봄 패션 코디추천#중년여성의류#중년여성코디,https://www.youtube.com/shorts/za-OVP4mxYM,1일 전,조회수 6.9만회
"패션 스타일에 맞는 헤어스타일 BEST 5가지 추천!!!  (feat. 성훈, 유아인,박재범,헨리머리)",https://www.youtube.com/watch?v=xlNSTeCCR9o&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,6일 전,조회수 472회
데드라 여름 패션 신상! 뉴바포켓셔츠를 만나보세요! #데드라 #여름패션 #셔츠추천 #여성의류 #유니크스타일 #패션 #데일리룩 #패션스타그램 #스타일링 #여름코디 #신상,https://www.youtube.com/shorts/r-KPhz8XrT4,2일 전,조회수 1만회
[패션] 평범한 스타일도 특별하게 만들어 주는 아이템! 이거 안갖고 있는분 없으시죠? (ft.구매팁까지)ㅣ케이스타일리스트,https://www.youtube.com/watch?v=f8GzFD60Z5Q&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,5년 전,조회수 430회
가성비 레인부츠 3가지 추천!,https://www.youtube.com/shorts/6h4TghV58jQ,1년 전,조회수 521회
[연예인쥬얼리/연예인주얼리]패션스타일리스트 209명이 추천해준 연예인주얼리브랜드는 여기…,https://www.youtube.com/watch?v=QBkJ60zxlHo&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 16회
토끼띠 셀럽들의 사복 패션 코디 #토끼띠 #셀럽 #패션 #스타일 #shorts,https://www.youtube.com/shorts/HoO7GFxj3Vs,3일 전,조회수 492회
데일리룩 페르소나 패션 스타일 기록 5일차 패션트랜드 크롭 가디건 셔링 항공 점퍼 와이드 데님 #shorts,https://www.youtube.com/shorts/6VsCVagOfaE,2년 전,조회수 53회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/NKKfPbJLmQo,4일 전,조회수 50회
#youtubeshorts #패션 민다리 #스타일 #룩북 #style #lookbook #fashion #추천 #diy,https://www.youtube.com/shorts/zjCrFqcm_eQ,5년 전,조회수 2.5만회
여자 헤어스타일 추천 #헤어스타일 #fashion #shortsvideo,https://www.youtube.com/shorts/TyUkTA6NFhY,1년 전,조회수 5.4천회
#연말#스타일#안경추천#변신#패션#멋진#폼나게살자,https://www.youtube.com/shorts/qwVh0m00MEk,5개월 전,조회수 25회
남녀노소 일본에서 저렴하게 옷 사는 꿀팁! 추천샵 3가지,https://www.youtube.com/watch?v=-Wyn1rjvTK0&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1일 전,조회수 193회
"【TVPP】Hong Jin Young - Fashion Style Class, 홍진영 - 갓떼리가 추천하는 낮져밤이 스타일룩 @ My Little Television",https://www.youtube.com/watch?v=1IJZqcgll_Q&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,6개월 전,조회수 11회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/RoFs3fzbivI,1년 전,조회수 15만회
맞짱토론 상의인가 하의인가 #추천 #패션 #스타일 #코디,https://www.youtube.com/shorts/uSI757L2Qi4,9일 전,조회수 433회
트렌디하고 다이나믹한 여성 패션 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/BfummpD5MCs,2년 전,조회수 32만회
무난족 탈출🏃‍♂️ 2024 눈여겨보면 좋을 남자 브랜드 15개 추천 (with 론나),https://www.youtube.com/watch?v=RSBSuQGzXpU&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 2.6만회
레슬 패션님과 함께한 가성비와 활용도가 미친 바지 추천😎 #가성비 #남자코디 #여름남자코디,https://www.youtube.com/shorts/-8wvgAGnfbo,3년 전,조회수 21만회
매일 착용하기 좋은 남자 악세사리 추천(가성비~하이엔드),https://www.youtube.com/watch?v=U2vFI4llmlE&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,20시간 전,조회수 8.4천회
온라인 쇼핑 맛집 3곳 추천합니다.,https://www.youtube.com/shorts/a4WmrcMkJds,2년 전,조회수 8회
양말 왜 대충 신어?🧦진짜 쉬운 양말 코디 노하우✨,https://www.youtube.com/watch?v=_nzJj3vuthk&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,3일 전,조회수 38회
옷 잘입는 연예인 강민경 패션 스타일 모음zip 2탄⭐️ #패션,https://www.youtube.com/shorts/5JAbQnbomWM,1년 전,조회수 5.6만회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/Wsx0p0B70dk,1년 전,조회수 27회
[오드리 햅번 패션스타일 ] #shorts #오드리햅번 # 햅번스타일 #오드리햅번패션 #오드리햅번패션 #햅번패션,https://www.youtube.com/shorts/GwLaTNHxepQ,5년 전,조회수 432회
성수 패션 회사 직원이 추천하는 요즘 패딩 추천 5 /광고x,https://www.youtube.com/shorts/MfrmHtkq3S8,1년 전,조회수 3만회
부드럽고 섬세한 여성 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/qjpuAaOSekM,1일 전,조회수 556회
19. 예쁜엄마 추천코디 열아홉번째 #룩북 #패션 #스타일 #데일리코디,https://www.youtube.com/shorts/GA5S44tQX5c,4개월 전,조회수 10회
여행갈때 꼭 챙겨야하는 패션아이템 & 휴가룩 코디모음,https://www.youtube.com/watch?v=33CTnXIomdc&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 9회
남자 여름 스타일링 꿀팁! 🌞 여름 멋남 되는 초간단 비법! 썸머 추천 아이템 리뷰 🕶 완벽 스타일 & 패션 트랜드 가이드!,https://www.youtube.com/watch?v=kM-GC7NhMc8&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2일 전,조회수 4회
트렌디하고 다이나믹한 여성 패션 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/Kt6u0tYgpiM,1년 전,조회수 1.7만회
트렌디하고 다이나믹한 여성 패션 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/8SYoyjsAktE,3개월 전,조회수 37만회
트렌디하고 다이나믹한 여성 패션 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/LYT5u8WN3gU,2년 전,조회수 2.1만회
"패션 스타일리스트 일주일 브이로그📼 패션 행사도 가고, 언박싱 할 것도 많고 바쁜 한 주 그 잡채🥹",https://www.youtube.com/watch?v=StPi6hE2Rko&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 2.3만회
"20~40대까지 l 직장인, 사회초년생을 위한 코디 10가지",https://www.youtube.com/watch?v=xwLXDezFZ4U&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 193회
누구나 쉽게 패션으로 귀티나게 입는 법!✔️ 고급스럽게 옷 잘 입는 한 끗 차이!✨,https://www.youtube.com/watch?v=zlgC3Ju-8LM&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 6.4만회
"짐싸기!✈️ 해외 여행 꿀템 & 2박3일코디😎 태국 치앙마이(+체크리스트❗️)Pack with me, 다이소, 쿠팡ㅣ패션하울, 여름 룩북, 여름 코디, 여름 하울, 지그재그",https://www.youtube.com/watch?v=5aR3kKSVl8I&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,7개월 전,조회수 216회
맞짱토론 상의인가 하의인가 #추천 #패션 #스타일 #코디,https://www.youtube.com/shorts/uSI757L2Qi4,22시간 전,조회수 826회
"남자패션- 유행 상관없이 옷 잘입고 싶다면, 일단",https://www.youtube.com/watch?v=fgWExBQevfw&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,3년 전,조회수 4.5천회
인사이드아웃 MBTI 별 코디 어떤게 좋을까? #코디추천 #인사이드아웃2 #mbti,https://www.youtube.com/shorts/OANh3EhiSGU,3년 전,조회수 499회
24년 헤어 스타일 추천 #SEOUL FASHION,https://www.youtube.com/watch?v=44iVtSvzRzg&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2시간 전,조회수 21회
✨2024✨뜨는패션✔️인디슬리즈🖤셀럽스타일팁부터👀디자이너브랜드🛍️추천아이템까지🔥,https://www.youtube.com/watch?v=Ze5332zxSNg&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,10일 전,조회수 23회
Kinscoter 야외 휴대용 냉각 고속 팬 미니 터보 핸드 헬드 팬 #휴대용선풍기 #선풍기 #손풍기 #제품리뷰 #구매리즘,https://www.youtube.com/shorts/J2hdncbM9yQ,1년 전,조회수 352회
오~이쁜 아가씨 #패션 #옷스타일 #패셔니스타,https://www.youtube.com/shorts/m6gQb521rng,2년 전,조회수 6.8천회
Fashion Style #lookbook #fashion #shorts #trending,https://www.youtube.com/shorts/y1m57imdcUY,1년 전,조회수 26만회
매일 뭐입고 출근해? 더운 여름철 데일리 출근복 고민해결해주는 코디 꿀팁✨️ #출근룩 #룩북,https://www.youtube.com/shorts/vIngpFHVbgk,1일 전,조회수 1.4천회
우영우 헤어 패션 스타일 분석 | 풀뱅 단발 어울리는 이유 | 깔끔 단정 러블리 브랜드 추천(ft.배우 박은빈님)✨,https://www.youtube.com/watch?v=-IgWGA76ey8&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 14회
여름 1순위! 스타일별 가성비 슬리퍼 추천 &코디방법,https://www.youtube.com/watch?v=BLcnsZzC0-0&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,9일 전,조회수 52만회
스팀다리미 아무거나 쓰시게요? 나의 패션스타일에 맞는 스팀다리미 3종추천,https://www.youtube.com/watch?v=4KctXW8dZ3M&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 47회
트렌디하고 다이나믹한 여성 패션 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/tlWolXvw_NU,3개월 전,조회수 2.8만회
스타일리스트가 알려주는 없으면 안 되는 패션 필수 기본 아이템★,https://www.youtube.com/watch?v=2Th5hzNDXg8&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,5개월 전,조회수 16회
"KINSCOTER 휴대용 휴대용 터보 선풍기 100 풍속 조절 미니 개인용 선풍기, 더운 날씨에 가장 적합한 선택! #fashion #선풍기 #여름필수품 #터보 #미니선풍기",https://www.youtube.com/shorts/RkSiap2yUzU,5년 전,조회수 46만회
"남자 쪼리, 샌들, 슬리퍼 리뷰 총정리..! 이 영상으로 종결❤️‍🔥",https://www.youtube.com/watch?v=e9WjhU8Rmmo&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,6일 전,조회수 6.4만회
#세인트새틴 이 추천하는 COBER! COLORWAY✨✨,https://www.youtube.com/shorts/j9hp7Wub0hY,1년 전,조회수 1.1만회
"패션스타일마다 어울리는 얼굴, 체형이 있을까?",https://www.youtube.com/watch?v=prcpacf1DbU&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 8천회
우영우 헤드폰이 바꿔 논 길거리 패션 스타일 🎧 무슨 헤드폰 쓰고 계세요?ㅣextraordinary attorney woo Headphone,https://www.youtube.com/watch?v=irmPvvEdAPc&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 25만회
패션 스타일리스트가 추천하는 발렌타인데이 선물 리스트🎁 (예쁜 취향 꾹꾹 눌러 담았다🍫) | 엄메이징,https://www.youtube.com/watch?v=BWkWWx0ofrk&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,2년 전,조회수 1.2만회
"키작녀 패션 고민, 키가 커보이게 코디하는 방법 / 비율 좋아보이는 코디팁",https://www.youtube.com/watch?v=He0j1vgTUA8&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 17만회
패션 입문자부터 심화까지 ‘블레이져’ 미친 코디 가이드,https://www.youtube.com/watch?v=ic37iGOuTJY&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 23회
드뎌 시즌 오프 시작!! 시즌 오프 때 사야 하는 힙한 아이템 TOP4,https://www.youtube.com/shorts/nSY69EvEoq4,1년 전,조회수 5.5천회
"[초등학생 옷 코디] 인기 얻는 초딩 패션, 코디 스타일은? [포켓TVX놀아줘클럽] 4화",https://www.youtube.com/watch?v=X5eZ_WagQjg&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,4년 전,조회수 없음
오피스 패션 트렌드 | Vina Fashion - 여성 패션 스타일,https://www.youtube.com/shorts/3Xk-8mwB1o8,5개월 전,조회수 3.1만회
"2024 패션 트렌드 맞는 헤어 스타일 추천 긱시크 헤어스타일 ( + 얼굴형 별 앞머리 추천 , 모질에 따른 스타일 추천까지 ! ) 인아쌤 (ෆ ͒•∘̬• ͒)◞ ♡",https://www.youtube.com/watch?v=Z5JEHqKcCkg&pp=ygUW7Yyo7IWY7Iqk7YOA7J28IOy2lOyynA%3D%3D,1년 전,조회수 983회
